"type","country","total_amount","year"
"第3类 动、植物油、脂、蜡；精制食用油脂","缅甸",2080400,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","中国香港",99946000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","印度",16329600,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","印度尼西亚",137456200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","伊朗",593600,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","日本",41990200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","中国澳门",7291200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","马来西亚",89969600,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","阿曼",709800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","巴基斯坦",3053400,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","菲律宾",8954400,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","沙特阿拉伯",2137800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","新加坡",435390200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","韩国",91743400,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","泰国",20136200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","土耳其",4008200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","阿拉伯联合酋长国",4953200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","越南",16440200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","中国台湾",25713800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","哈萨克斯坦",320600,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","南非",2926000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","欧洲联盟",1051712200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","比利时",140392000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","丹麦",58800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","英国",87256400,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","德国",64265600,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","法国",11650800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","意大利",43850800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","荷兰",572504800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","西班牙",152098800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","奥地利",39200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","芬兰",19600,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","瑞典",896000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","罗马尼亚",26719000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","瑞士",2165800,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","俄罗斯",14483000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","乌克兰",309400,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","阿根廷",270200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","巴西",7427000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","智  利",150346000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","加拿大",31847200,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","美国",867966400,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","澳大利亚",42140000,"2023"
"第3类 动、植物油、脂、蜡；精制食用油脂","新西兰",12570600,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","缅甸",2080400,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","中国香港",99946000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","印度",16329600,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","印度尼西亚",137456200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","伊朗",593600,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","日本",41990200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","中国澳门",7291200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","马来西亚",89969600,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","阿曼",709800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","巴基斯坦",3053400,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","菲律宾",8954400,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","沙特阿拉伯",2137800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","新加坡",435390200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","韩国",91743400,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","泰国",20136200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","土耳其",4008200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","阿拉伯联合酋长国",4953200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","越南",16440200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","中国台湾",25713800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","哈萨克斯坦",320600,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","南非",2926000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","欧洲联盟",1051712200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","比利时",140392000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","丹麦",58800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","英国",87256400,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","德国",64265600,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","法国",11650800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","意大利",43850800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","荷兰",572504800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","西班牙",152098800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","奥地利",39200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","芬兰",19600,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","瑞典",896000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","罗马尼亚",26719000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","瑞士",2165800,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","俄罗斯",14483000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","乌克兰",309400,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","阿根廷",270200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","巴西",7427000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","智  利",150346000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","加拿大",31847200,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","美国",867966400,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","澳大利亚",42140000,"2023"
"15章 动、植物油、脂、蜡；精制食用油脂","新西兰",12570600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","缅甸",426487600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","中国香港",4898234600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","印度",154014000,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","印度尼西亚",1263509800,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","伊朗",31862600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","日本",5381157600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","中国澳门",294317800,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","马来西亚",3092644800,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","阿曼",36031800,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","巴基斯坦",101570000,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","菲律宾",1437675400,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","沙特阿拉伯",303013200,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","新加坡",580809600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","韩国",3150082600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","泰国",2477500200,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","土耳其",129789800,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","阿拉伯联合酋长国",490995400,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","越南",1460796400,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","中国台湾",1026013800,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","哈萨克斯坦",210389200,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","南非",309107400,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","欧洲联盟",4940857600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","比利时",325796800,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","丹麦",107678200,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","英国",1933411200,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","德国",1002258600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","法国",255270400,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","意大利",322347200,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","荷兰",1146838000,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","西班牙",458232600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","奥地利",17879400,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","芬兰",31722600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","瑞典",96201000,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","罗马尼亚",49882000,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","瑞士",73336200,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","俄罗斯",1213392600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","乌克兰",96058200,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","阿根廷",26203800,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","巴西",157291400,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","智  利",292369000,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","加拿大",870387000,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","美国",5833717400,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","澳大利亚",1051055600,"2023"
"第4类 食品；饮料、酒及醋；烟草及制品","新西兰",260684200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","缅甸",20664000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","中国香港",740619600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","印度",460600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","印度尼西亚",33614000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","伊朗",1314600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","日本",2383067400,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","中国澳门",23963800,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","马来西亚",1306127200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","阿曼",5884200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","巴基斯坦",0,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","菲律宾",182380800,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","沙特阿拉伯",5600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","新加坡",217392000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","韩国",580776000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","泰国",981044400,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","土耳其",14432600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","阿拉伯联合酋长国",20959400,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","越南",144572400,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","中国台湾",606769800,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","哈萨克斯坦",15982400,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","南非",34871200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","欧洲联盟",508221000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","比利时",22332800,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","丹麦",12595800,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","英国",131749800,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","德国",61626600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","法国",14770000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","意大利",19364800,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","荷兰",135825200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","西班牙",139647200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","奥地利",1890000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","芬兰",222600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","瑞典",7761600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","罗马尼亚",1381800,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","瑞士",1971200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","俄罗斯",114678200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","乌克兰",40437600,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","阿根廷",0,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","巴西",5194000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","智  利",139916000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","加拿大",155330000,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","美国",879778200,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","澳大利亚",105316400,"2023"
"16章 肉、鱼及其他水生无脊椎动物的制品","新西兰",22635200,"2023"
"17章 糖及糖食","缅甸",8127000,"2023"
"17章 糖及糖食","中国香港",70068600,"2023"
"17章 糖及糖食","印度",25019400,"2023"
"17章 糖及糖食","印度尼西亚",316026200,"2023"
"17章 糖及糖食","伊朗",4015200,"2023"
"17章 糖及糖食","日本",32968600,"2023"
"17章 糖及糖食","中国澳门",5943000,"2023"
"17章 糖及糖食","马来西亚",127696800,"2023"
"17章 糖及糖食","阿曼",4578000,"2023"
"17章 糖及糖食","巴基斯坦",11359600,"2023"
"17章 糖及糖食","菲律宾",281309000,"2023"
"17章 糖及糖食","沙特阿拉伯",43048600,"2023"
"17章 糖及糖食","新加坡",34053600,"2023"
"17章 糖及糖食","韩国",126084000,"2023"
